660.0 	  1.300251418818e-01    0.000000000000e+00
670.0 	  1.005022115035e-01    0.000000000000e+00
680.0 	  8.050607918915e-02    0.000000000000e+00
690.0 	  6.685899480919e-02    0.000000000000e+00
700.0 	  5.753685961896e-02    0.000000000000e+00
710.0 	  5.123539422738e-02    0.000000000000e+00
720.0 	  4.711295775012e-02    0.000000000000e+00
730.0 	  4.463699761333e-02    0.000000000000e+00
740.0 	  4.348923480907e-02    0.000000000000e+00
750.0 	  4.349291912009e-02    0.000000000000e+00
760.0 	  4.451882825098e-02    0.000000000000e+00
770.0 	  4.633292131140e-02    0.000000000000e+00
780.0 	  4.845479375973e-02    0.000000000000e+00
790.0 	  5.022186833718e-02    0.000000000000e+00
800.0 	  5.099298546599e-02    0.000000000000e+00
810.0 	  5.026448028828e-02    0.000000000000e+00
820.0 	  4.782695090349e-02    0.000000000000e+00
830.0 	  4.391402182996e-02    0.000000000000e+00
840.0 	  3.907560579847e-02    0.000000000000e+00
850.0 	  3.391175269901e-02    0.000000000000e+00
860.0 	  2.889524099083e-02    0.000000000000e+00
870.0 	  2.431938880341e-02    0.000000000000e+00
880.0 	  2.032013412998e-02    0.000000000000e+00
890.0 	  1.692374476970e-02    0.000000000000e+00
900.0 	  1.409283647781e-02    0.000000000000e+00
910.0 	  1.176041421697e-02    0.000000000000e+00
920.0 	  9.851138152281e-03    0.000000000000e+00
930.0 	  8.292756048308e-03    0.000000000000e+00
940.0 	  7.021184401343e-03    0.000000000000e+00
950.0 	  5.981990164153e-03    0.000000000000e+00
975.0 	  4.124750235150e-03    0.000000000000e+00
1000.0 	  2.956600138288e-03    0.000000000000e+00
1025.0 	  2.183320166449e-03    0.000000000000e+00
1050.0 	  1.637918024964e-03    0.000000000000e+00
1075.0 	  1.231103449284e-03    0.000000000000e+00
1100.0 	  9.195163918808e-04    0.000000000000e+00
1125.0 	  6.819846880881e-04    0.000000000000e+00
1150.0 	  5.043586338787e-04    0.000000000000e+00
1175.0 	  3.738790905371e-04    0.000000000000e+00
1200.0 	  2.789405997497e-04    0.000000000000e+00
1250.0 	  1.594165207785e-04    0.000000000000e+00
1300.0 	  9.413629366580e-05    0.000000000000e+00
