660.0 	  5.984750444110e-02    0.000000000000e+00
670.0 	  4.364489866038e-02    0.000000000000e+00
680.0 	  3.260883974826e-02    0.000000000000e+00
690.0 	  2.499519924485e-02    0.000000000000e+00
700.0 	  1.968564701853e-02    0.000000000000e+00
710.0 	  1.595190494729e-02    0.000000000000e+00
720.0 	  1.331298479099e-02    0.000000000000e+00
730.0 	  1.144721130739e-02    0.000000000000e+00
740.0 	  1.013710612252e-02    0.000000000000e+00
750.0 	  9.234296076159e-03    0.000000000000e+00
760.0 	  8.636769287895e-03    0.000000000000e+00
770.0 	  8.273784319334e-03    0.000000000000e+00
780.0 	  8.095481779784e-03    0.000000000000e+00
790.0 	  8.065264308056e-03    0.000000000000e+00
800.0 	  8.153602414502e-03    0.000000000000e+00
810.0 	  8.332377858295e-03    0.000000000000e+00
820.0 	  8.569692047540e-03    0.000000000000e+00
830.0 	  8.826838839624e-03    0.000000000000e+00
840.0 	  9.060956517172e-03    0.000000000000e+00
850.0 	  9.234298532044e-03    0.000000000000e+00
860.0 	  9.322065556474e-03    0.000000000000e+00
870.0 	  9.309006953997e-03    0.000000000000e+00
880.0 	  9.181613448962e-03    0.000000000000e+00
890.0 	  8.929603793824e-03    0.000000000000e+00
900.0 	  8.553367332479e-03    0.000000000000e+00
910.0 	  8.067314030566e-03    0.000000000000e+00
920.0 	  7.497329208395e-03    0.000000000000e+00
930.0 	  6.875256591398e-03    0.000000000000e+00
940.0 	  6.233136740904e-03    0.000000000000e+00
950.0 	  5.598799466677e-03    0.000000000000e+00
975.0 	  4.168567214348e-03    0.000000000000e+00
1000.0 	  3.053457448690e-03    0.000000000000e+00
1025.0 	  2.238717370815e-03    0.000000000000e+00
1050.0 	  1.653136903650e-03    0.000000000000e+00
1075.0 	  1.227805325943e-03    0.000000000000e+00
1100.0 	  9.131724087966e-04    0.000000000000e+00
1125.0 	  6.777972528754e-04    0.000000000000e+00
1150.0 	  5.017993359723e-04    0.000000000000e+00
1175.0 	  3.711964858594e-04    0.000000000000e+00
1200.0 	  2.750421819461e-04    0.000000000000e+00
1250.0 	  1.528362748333e-04    0.000000000000e+00
1300.0 	  8.654036043760e-05    0.000000000000e+00
