660.0 	  8.816726305266e-02    0.000000000000e+00
670.0 	  6.300772260168e-02    0.000000000000e+00
680.0 	  4.603697669950e-02    0.000000000000e+00
690.0 	  3.439702210147e-02    0.000000000000e+00
700.0 	  2.628832966319e-02    0.000000000000e+00
710.0 	  2.055901668888e-02    0.000000000000e+00
720.0 	  1.645959592290e-02    0.000000000000e+00
730.0 	  1.349460426803e-02    0.000000000000e+00
740.0 	  1.133158322550e-02    0.000000000000e+00
750.0 	  9.744393331130e-03    0.000000000000e+00
760.0 	  8.577316911390e-03    0.000000000000e+00
770.0 	  7.721858342849e-03    0.000000000000e+00
780.0 	  7.101272178714e-03    0.000000000000e+00
790.0 	  6.659657826054e-03    0.000000000000e+00
800.0 	  6.353696194403e-03    0.000000000000e+00
810.0 	  6.146307337636e-03    0.000000000000e+00
820.0 	  6.002625403170e-03    0.000000000000e+00
830.0 	  5.888804334859e-03    0.000000000000e+00
840.0 	  5.772897521028e-03    0.000000000000e+00
850.0 	  5.626279472564e-03    0.000000000000e+00
860.0 	  5.425448221187e-03    0.000000000000e+00
870.0 	  5.155409783869e-03    0.000000000000e+00
880.0 	  4.814119409030e-03    0.000000000000e+00
890.0 	  4.414198375556e-03    0.000000000000e+00
900.0 	  3.978969906233e-03    0.000000000000e+00
910.0 	  3.534876683646e-03    0.000000000000e+00
920.0 	  3.104809993839e-03    0.000000000000e+00
930.0 	  2.704804683226e-03    0.000000000000e+00
940.0 	  2.343784932113e-03    0.000000000000e+00
950.0 	  2.024956624794e-03    0.000000000000e+00
975.0 	  1.402737146637e-03    0.000000000000e+00
1000.0 	  9.826325341580e-04    0.000000000000e+00
1025.0 	  7.019580804859e-04    0.000000000000e+00
1050.0 	  5.124420379646e-04    0.000000000000e+00
1075.0 	  3.814622476012e-04    0.000000000000e+00
1100.0 	  2.880747297223e-04    0.000000000000e+00
1125.0 	  2.192910655141e-04    0.000000000000e+00
1150.0 	  1.673301963117e-04    0.000000000000e+00
1175.0 	  1.275867808507e-04    0.000000000000e+00
1200.0 	  9.716823931730e-05    0.000000000000e+00
1250.0 	  5.646779847905e-05    0.000000000000e+00
1300.0 	  3.316731850194e-05    0.000000000000e+00
