660.0 	  6.530247916863e-02    0.000000000000e+00
670.0 	  4.634813947268e-02    0.000000000000e+00
680.0 	  3.354431038001e-02    0.000000000000e+00
690.0 	  2.475393895072e-02    0.000000000000e+00
700.0 	  1.862678532660e-02    0.000000000000e+00
710.0 	  1.429553211338e-02    0.000000000000e+00
720.0 	  1.119404047539e-02    0.000000000000e+00
730.0 	  8.947024100784e-03    0.000000000000e+00
740.0 	  7.302059920709e-03    0.000000000000e+00
750.0 	  6.087036849050e-03    0.000000000000e+00
760.0 	  5.183105840032e-03    0.000000000000e+00
770.0 	  4.507216069462e-03    0.000000000000e+00
780.0 	  4.000661666933e-03    0.000000000000e+00
790.0 	  3.621435724589e-03    0.000000000000e+00
800.0 	  3.339008281945e-03    0.000000000000e+00
810.0 	  3.130656952988e-03    0.000000000000e+00
820.0 	  2.978822760601e-03    0.000000000000e+00
830.0 	  2.869203016684e-03    0.000000000000e+00
840.0 	  2.789436566389e-03    0.000000000000e+00
850.0 	  2.728297107676e-03    0.000000000000e+00
860.0 	  2.675348686136e-03    0.000000000000e+00
870.0 	  2.621050135275e-03    0.000000000000e+00
880.0 	  2.557237124247e-03    0.000000000000e+00
890.0 	  2.477774668268e-03    0.000000000000e+00
900.0 	  2.379128496456e-03    0.000000000000e+00
910.0 	  2.260666640240e-03    0.000000000000e+00
920.0 	  2.124530330685e-03    0.000000000000e+00
930.0 	  1.974993303680e-03    0.000000000000e+00
940.0 	  1.817468486649e-03    0.000000000000e+00
950.0 	  1.657498394000e-03    0.000000000000e+00
975.0 	  1.276617981751e-03    0.000000000000e+00
1000.0 	  9.562933280212e-04    0.000000000000e+00
1025.0 	  7.085172078998e-04    0.000000000000e+00
1050.0 	  5.253321729515e-04    0.000000000000e+00
1075.0 	  3.923338291669e-04    0.000000000000e+00
1100.0 	  2.956441835621e-04    0.000000000000e+00
1125.0 	  2.243951389004e-04    0.000000000000e+00
1150.0 	  1.709775565080e-04    0.000000000000e+00
1175.0 	  1.303944615832e-04    0.000000000000e+00
1200.0 	  9.939237522834e-05    0.000000000000e+00
1250.0 	  5.772777242405e-05    0.000000000000e+00
1300.0 	  3.368542461164e-05    0.000000000000e+00
