660.0 	  8.476974784084e-02    0.000000000000e+00
670.0 	  6.315382962419e-02    0.000000000000e+00
680.0 	  4.843489095416e-02    0.000000000000e+00
690.0 	  3.828640651642e-02    0.000000000000e+00
700.0 	  3.122052121661e-02    0.000000000000e+00
710.0 	  2.627034250668e-02    0.000000000000e+00
720.0 	  2.279871171158e-02    0.000000000000e+00
730.0 	  2.038111526077e-02    0.000000000000e+00
740.0 	  1.873275855609e-02    0.000000000000e+00
750.0 	  1.766203432657e-02    0.000000000000e+00
760.0 	  1.703917864276e-02    0.000000000000e+00
770.0 	  1.677236617071e-02    0.000000000000e+00
780.0 	  1.678588694880e-02    0.000000000000e+00
790.0 	  1.699894155263e-02    0.000000000000e+00
800.0 	  1.731018098516e-02    0.000000000000e+00
810.0 	  1.759814209944e-02    0.000000000000e+00
820.0 	  1.774301924463e-02    0.000000000000e+00
830.0 	  1.765628361946e-02    0.000000000000e+00
840.0 	  1.729326955724e-02    0.000000000000e+00
850.0 	  1.664783134147e-02    0.000000000000e+00
860.0 	  1.574769739555e-02    0.000000000000e+00
870.0 	  1.464973420953e-02    0.000000000000e+00
880.0 	  1.342679254581e-02    0.000000000000e+00
890.0 	  1.215150647906e-02    0.000000000000e+00
900.0 	  1.088499845274e-02    0.000000000000e+00
910.0 	  9.672368389394e-03    0.000000000000e+00
920.0 	  8.542997188564e-03    0.000000000000e+00
930.0 	  7.513158692236e-03    0.000000000000e+00
940.0 	  6.589222003493e-03    0.000000000000e+00
950.0 	  5.770593130394e-03    0.000000000000e+00
975.0 	  4.144435810379e-03    0.000000000000e+00
1000.0 	  3.005747238769e-03    0.000000000000e+00
1025.0 	  2.210542750699e-03    0.000000000000e+00
1050.0 	  1.643523316004e-03    0.000000000000e+00
1075.0 	  1.226666188388e-03    0.000000000000e+00
1100.0 	  9.132800055626e-04    0.000000000000e+00
1125.0 	  6.767351685853e-04    0.000000000000e+00
1150.0 	  4.999811658377e-04    0.000000000000e+00
1175.0 	  3.696676016132e-04    0.000000000000e+00
1200.0 	  2.744653646888e-04    0.000000000000e+00
1250.0 	  1.543355226798e-04    0.000000000000e+00
1300.0 	  8.910600520369e-05    0.000000000000e+00
