650.0 	  7.477440555378e-02    0.000000000000e+00
660.0 	  5.951086959317e-02    0.000000000000e+00
670.0 	  4.931883909548e-02    0.000000000000e+00
680.0 	  4.257663748493e-02    0.000000000000e+00
690.0 	  3.826911680209e-02    0.000000000000e+00
700.0 	  3.575876016030e-02    0.000000000000e+00
710.0 	  3.464647837847e-02    0.000000000000e+00
720.0 	  3.468969101484e-02    0.000000000000e+00
730.0 	  3.576331507896e-02    0.000000000000e+00
740.0 	  3.784867213646e-02    0.000000000000e+00
750.0 	  4.101231068089e-02    0.000000000000e+00
760.0 	  4.528807746222e-02    0.000000000000e+00
770.0 	  5.038438358622e-02    0.000000000000e+00
780.0 	  5.541519574019e-02    0.000000000000e+00
790.0 	  5.886455240997e-02    0.000000000000e+00
800.0 	  5.932338910272e-02    0.000000000000e+00
810.0 	  5.673312439020e-02    0.000000000000e+00
820.0 	  5.202996029528e-02    0.000000000000e+00
830.0 	  4.625899583883e-02    0.000000000000e+00
840.0 	  4.021255357760e-02    0.000000000000e+00
850.0 	  3.439224305879e-02    0.000000000000e+00
860.0 	  2.907311496671e-02    0.000000000000e+00
870.0 	  2.437767025529e-02    0.000000000000e+00
880.0 	  2.033316373550e-02    0.000000000000e+00
890.0 	  1.691100015560e-02    0.000000000000e+00
900.0 	  1.405294910198e-02    0.000000000000e+00
910.0 	  1.168827287952e-02    0.000000000000e+00
920.0 	  9.744435227679e-03    0.000000000000e+00
930.0 	  8.153230756083e-03    0.000000000000e+00
940.0 	  6.853771200678e-03    0.000000000000e+00
950.0 	  5.793473089440e-03    0.000000000000e+00
975.0 	  3.915459926651e-03    0.000000000000e+00
1000.0 	  2.763626895423e-03    0.000000000000e+00
1025.0 	  2.026162317397e-03    0.000000000000e+00
1050.0 	  1.519496759880e-03    0.000000000000e+00
1075.0 	  1.145286529690e-03    0.000000000000e+00
1100.0 	  8.597586428068e-04    0.000000000000e+00
1125.0 	  6.440993887208e-04    0.000000000000e+00
1150.0 	  4.850084999066e-04    0.000000000000e+00
1175.0 	  3.694790612976e-04    0.000000000000e+00
1200.0 	  2.857981674635e-04    0.000000000000e+00
1250.0 	  1.792632217298e-04    0.000000000000e+00
1300.0 	  1.179028367333e-04    0.000000000000e+00
