650.0 	  5.307205745286e-02    0.000000000000e+00
660.0 	  3.881629319998e-02    0.000000000000e+00
670.0 	  2.915407001951e-02    0.000000000000e+00
680.0 	  2.250060365556e-02    0.000000000000e+00
690.0 	  1.785654239893e-02    0.000000000000e+00
700.0 	  1.458119253095e-02    0.000000000000e+00
710.0 	  1.225748779345e-02    0.000000000000e+00
720.0 	  1.061013270194e-02    0.000000000000e+00
730.0 	  9.455023806745e-03    0.000000000000e+00
740.0 	  8.667429026104e-03    0.000000000000e+00
750.0 	  8.161823750925e-03    0.000000000000e+00
760.0 	  7.879250430060e-03    0.000000000000e+00
770.0 	  7.779128691269e-03    0.000000000000e+00
780.0 	  7.832274825860e-03    0.000000000000e+00
790.0 	  8.011860932044e-03    0.000000000000e+00
800.0 	  8.281263101511e-03    0.000000000000e+00
810.0 	  8.584235647021e-03    0.000000000000e+00
820.0 	  8.846031561798e-03    0.000000000000e+00
830.0 	  8.983126703030e-03    0.000000000000e+00
840.0 	  8.919895906569e-03    0.000000000000e+00
850.0 	  8.619653920359e-03    0.000000000000e+00
860.0 	  8.104923218115e-03    0.000000000000e+00
870.0 	  7.438893392789e-03    0.000000000000e+00
880.0 	  6.692608054836e-03    0.000000000000e+00
890.0 	  5.925676882265e-03    0.000000000000e+00
900.0 	  5.181144536650e-03    0.000000000000e+00
910.0 	  4.486782123444e-03    0.000000000000e+00
920.0 	  3.858105287974e-03    0.000000000000e+00
930.0 	  3.301477803047e-03    0.000000000000e+00
940.0 	  2.816885949225e-03    0.000000000000e+00
950.0 	  2.400262315275e-03    0.000000000000e+00
975.0 	  1.612600416668e-03    0.000000000000e+00
1000.0 	  1.098890604150e-03    0.000000000000e+00
1025.0 	  7.657306063980e-04    0.000000000000e+00
1050.0 	  5.475109518849e-04    0.000000000000e+00
1075.0 	  4.013341144463e-04    0.000000000000e+00
1100.0 	  3.000094201491e-04    0.000000000000e+00
1125.0 	  2.269571237544e-04    0.000000000000e+00
1150.0 	  1.726626763371e-04    0.000000000000e+00
1175.0 	  1.317992003291e-04    0.000000000000e+00
1200.0 	  1.010629541632e-04    0.000000000000e+00
1250.0 	  6.075366560340e-05    0.000000000000e+00
1300.0 	  3.776516213472e-05    0.000000000000e+00
